record_id,backend,model,run_k,ttft_s,gen_s,parse_s,latency_s,prompt_bytes,input_tokens,output_tokens,tps,energy_j,energy_note,odes_bytes,c_energy,c_billed,c_total,macro_f1,pred_json,apt_tp,apt_fp,apt_fn,cves_tp,cves_fp,cves_fn,techniques_tp,techniques_fp,techniques_fn,goals_tp,goals_fp,goals_fn,country_tp,country_fp,country_fn
new bank cyber attacks_ 2018,local,phi3:mini,1,28.820241,42.273896,2.9e-05,42.273925,1314,508,92,2.1763,634.1084,tdp_fallback,0,2.114e-05,0.0,2.114e-05,0.56,"{""apt"": [""Cobalt group""], ""cves"": [""CVE-2017-8570"", ""CVE-2017-11882"", ""CVE-2018-0802""], ""techniques"": [], ""goals"": [""espionage""], ""country"": [""Russia""]}",1,0,0,2,1,0,0,0,0,0,1,0,1,0,0
new bank cyber attacks_ 2018,local,phi3:mini,2,0.162663,13.421115,2.5e-05,13.42114,1314,508,92,6.8549,201.3167,tdp_fallback,0,6.71e-06,0.0,6.71e-06,0.56,"{""apt"": [""Cobalt group""], ""cves"": [""CVE-2017-8570"", ""CVE-2017-11882"", ""CVE-2018-0802""], ""techniques"": [], ""goals"": [""espionage""], ""country"": [""Russia""]}",1,0,0,2,1,0,0,0,0,0,1,0,1,0,0
new bank cyber attacks_ 2018,local,phi3:mini,3,0.167127,13.576541,2.5e-05,13.576566,1314,508,92,6.7764,203.6481,tdp_fallback,0,6.79e-06,0.0,6.79e-06,0.56,"{""apt"": [""Cobalt group""], ""cves"": [""CVE-2017-8570"", ""CVE-2017-11882"", ""CVE-2018-0802""], ""techniques"": [], ""goals"": [""espionage""], ""country"": [""Russia""]}",1,0,0,2,1,0,0,0,0,0,1,0,1,0,0
powerduke_ widespread post-election spear phishing campaigns,local,phi3:mini,1,21.923134,34.566461,2.6e-05,34.566487,1314,457,85,2.459,518.4969,tdp_fallback,0,1.728e-05,0.0,1.728e-05,0.133333,"{""apt"": [""APT Dukes""], ""cves"": [""CVE-2020-0688"", ""CVE-2018-15961""], ""techniques"": [], ""goals"": [""espionage"", ""digital surveillance crimeware""], ""country"": []}",0,1,1,1,1,0,0,0,1,0,2,0,0,0,0
powerduke_ widespread post-election spear phishing campaigns,local,phi3:mini,2,0.176015,12.301887,2e-05,12.301907,1314,457,85,6.9095,184.5283,tdp_fallback,0,6.15e-06,0.0,6.15e-06,0.133333,"{""apt"": [""APT Dukes""], ""cves"": [""CVE-2020-0688"", ""CVE-2018-15961""], ""techniques"": [], ""goals"": [""espionage"", ""digital surveillance crimeware""], ""country"": []}",0,1,1,1,1,0,0,0,1,0,2,0,0,0,0
powerduke_ widespread post-election spear phishing campaigns,local,phi3:mini,3,0.204688,12.320011,2.6e-05,12.320037,1314,457,85,6.8994,184.8002,tdp_fallback,0,6.16e-06,0.0,6.16e-06,0.133333,"{""apt"": [""APT Dukes""], ""cves"": [""CVE-2020-0688"", ""CVE-2018-15961""], ""techniques"": [], ""goals"": [""espionage"", ""digital surveillance crimeware""], ""country"": []}",0,1,1,1,1,0,0,0,1,0,2,0,0,0,0
promethium _ neodymium apts used same zeroday against turkis,local,phi3:mini,1,16.662663,28.491358,2.7e-05,28.491385,1314,376,83,2.9132,427.3704,tdp_fallback,0,1.425e-05,0.0,1.425e-05,0.5,"{""apt"": [""PROMETHIUM"", ""NEODYMIUM""], ""cves"": [""CVE-2016-4117""], ""techniques"": [], ""goals"": [""cyber espionage""], ""country"": [""Turkey"", ""Italy"", ""Belgium""]}",2,0,0,1,0,0,0,0,0,0,1,1,1,2,0
promethium _ neodymium apts used same zeroday against turkis,local,phi3:mini,2,0.194662,12.364437,2.7e-05,12.364464,1314,376,83,6.7128,185.4665,tdp_fallback,0,6.18e-06,0.0,6.18e-06,0.5,"{""apt"": [""PROMETHIUM"", ""NEODYMIUM""], ""cves"": [""CVE-2016-4117""], ""techniques"": [], ""goals"": [""cyber espionage""], ""country"": [""Turkey"", ""Italy"", ""Belgium""]}",2,0,0,1,0,0,0,0,0,0,1,1,1,2,0
promethium _ neodymium apts used same zeroday against turkis,local,phi3:mini,3,0.15856,11.987103,1.9e-05,11.987122,1314,376,83,6.9242,179.8065,tdp_fallback,0,5.99e-06,0.0,5.99e-06,0.5,"{""apt"": [""PROMETHIUM"", ""NEODYMIUM""], ""cves"": [""CVE-2016-4117""], ""techniques"": [], ""goals"": [""cyber espionage""], ""country"": [""Turkey"", ""Italy"", ""Belgium""]}",2,0,0,1,0,0,0,0,0,0,1,1,1,2,0
recent winnti infrastructure and samples - clearsky cyber se,local,phi3:mini,1,21.398481,33.419261,2.6e-05,33.419288,1314,441,81,2.4238,501.2889,tdp_fallback,0,1.671e-05,0.0,1.671e-05,0.466667,"{""apt"": [""Winnti""], ""cves"": [""CVE-2017-0199"", ""CVE-2017-0144""], ""techniques"": [], ""goals"": [""espionage""], ""country"": [""China"", ""Turkey""]}",1,0,0,1,1,0,0,0,0,0,1,0,1,1,0
recent winnti infrastructure and samples - clearsky cyber se,local,phi3:mini,2,0.157277,12.521856,2e-05,12.521876,1314,441,81,6.4687,187.8278,tdp_fallback,0,6.26e-06,0.0,6.26e-06,0.466667,"{""apt"": [""Winnti""], ""cves"": [""CVE-2017-0199"", ""CVE-2017-0144""], ""techniques"": [], ""goals"": [""espionage""], ""country"": [""China"", ""Turkey""]}",1,0,0,1,1,0,0,0,0,0,1,0,1,1,0
recent winnti infrastructure and samples - clearsky cyber se,local,phi3:mini,3,0.160754,12.133898,2.9e-05,12.133927,1314,441,81,6.6755,182.0085,tdp_fallback,0,6.07e-06,0.0,6.07e-06,0.466667,"{""apt"": [""Winnti""], ""cves"": [""CVE-2017-0199"", ""CVE-2017-0144""], ""techniques"": [], ""goals"": [""espionage""], ""country"": [""China"", ""Turkey""]}",1,0,0,1,1,0,0,0,0,0,1,0,1,1,0
roy moore scandal used for phishing schemes aimed at law fir,local,phi3:mini,1,18.041858,26.786875,2.7e-05,26.786903,1330,374,60,2.2399,401.8031,tdp_fallback,0,1.339e-05,0.0,1.339e-05,0.333333,"{""apt"": [""APT19""], ""cves"": [""CVE-2017-0199""], ""techniques"": [], ""goals"": [""espionage""], ""country"": []}",1,0,1,1,0,0,0,0,0,0,1,0,0,0,1
roy moore scandal used for phishing schemes aimed at law fir,local,phi3:mini,2,0.181169,9.572013,2e-05,9.572033,1330,374,60,6.2683,143.5802,tdp_fallback,0,4.79e-06,0.0,4.79e-06,0.333333,"{""apt"": [""APT19""], ""cves"": [""CVE-2017-0199""], ""techniques"": [], ""goals"": [""espionage""], ""country"": []}",1,0,1,1,0,0,0,0,0,0,1,0,0,0,1
roy moore scandal used for phishing schemes aimed at law fir,local,phi3:mini,3,0.188035,9.50555,2.8e-05,9.505578,1330,374,60,6.3121,142.5833,tdp_fallback,0,4.75e-06,0.0,4.75e-06,0.333333,"{""apt"": [""APT19""], ""cves"": [""CVE-2017-0199""], ""techniques"": [], ""goals"": [""espionage""], ""country"": []}",1,0,1,1,0,0,0,0,0,0,1,0,0,0,1
rpt_APT37,local,phi3:mini,1,19.045811,29.744836,2.6e-05,29.744862,1320,398,66,2.2189,446.1725,tdp_fallback,0,1.487e-05,0.0,1.487e-05,0.533333,"{""apt"": [""APT37""], ""cves"": [""CVE-2018-4878""], ""techniques"": [], ""goals"": [""cyber espionage""], ""country"": [""North Korea""]}",1,0,1,1,0,0,0,0,0,0,1,1,1,0,0
rpt_APT37,local,phi3:mini,2,0.189707,10.913105,2.7e-05,10.913132,1320,398,66,6.0478,163.6966,tdp_fallback,0,5.46e-06,0.0,5.46e-06,0.533333,"{""apt"": [""APT37""], ""cves"": [""CVE-2018-4878""], ""techniques"": [], ""goals"": [""cyber espionage""], ""country"": [""North Korea""]}",1,0,1,1,0,0,0,0,0,0,1,1,1,0,0
rpt_APT37,local,phi3:mini,3,0.206218,10.567032,4.1e-05,10.567073,1320,398,66,6.2459,158.5055,tdp_fallback,0,5.28e-06,0.0,5.28e-06,0.533333,"{""apt"": [""APT37""], ""cves"": [""CVE-2018-4878""], ""techniques"": [], ""goals"": [""cyber espionage""], ""country"": [""North Korea""]}",1,0,1,1,0,0,0,0,0,0,1,1,1,0,0
sandworm hacking team exploited 0-day against natosecurity a,local,phi3:mini,1,20.160535,29.343162,2.6e-05,29.343189,1326,355,64,2.1811,440.1474,tdp_fallback,0,1.467e-05,0.0,1.467e-05,0.4,"{""apt"": [""Russia hacking team""], ""cves"": [""CVE-2014-4114""], ""techniques"": [], ""goals"": [""espionage""], ""country"": [""Russia""]}",0,1,1,1,0,0,0,0,0,1,0,0,0,1,0
sandworm hacking team exploited 0-day against natosecurity a,local,phi3:mini,2,0.159331,9.406031,2.4e-05,9.406055,1326,355,64,6.8042,141.0905,tdp_fallback,0,4.7e-06,0.0,4.7e-06,0.4,"{""apt"": [""Russia hacking team""], ""cves"": [""CVE-2014-4114""], ""techniques"": [], ""goals"": [""espionage""], ""country"": [""Russia""]}",0,1,1,1,0,0,0,0,0,1,0,0,0,1,0
sandworm hacking team exploited 0-day against natosecurity a,local,phi3:mini,3,0.16515,8.898023,3e-05,8.898053,1326,355,64,7.1927,133.4703,tdp_fallback,0,4.45e-06,0.0,4.45e-06,0.4,"{""apt"": [""Russia hacking team""], ""cves"": [""CVE-2014-4114""], ""techniques"": [], ""goals"": [""espionage""], ""country"": [""Russia""]}",0,1,1,1,0,0,0,0,0,1,0,0,0,1,0
shifting tactics_ tracking changes in years-long espionage c,local,phi3:mini,1,17.938012,29.963217,2.7e-05,29.963244,1318,377,76,2.5364,449.4483,tdp_fallback,0,1.498e-05,0.0,1.498e-05,0.6,"{""apt"": [""Scarlet Mimic""], ""cves"": [""CVE-2012-0158"", ""CVE-2010-3333""], ""techniques"": [], ""goals"": [""espionage""], ""country"": []}",1,0,0,2,0,0,0,0,0,1,0,0,0,0,0
shifting tactics_ tracking changes in years-long espionage c,local,phi3:mini,2,0.205386,11.892729,2.6e-05,11.892755,1318,377,76,6.3905,178.3909,tdp_fallback,0,5.95e-06,0.0,5.95e-06,0.6,"{""apt"": [""Scarlet Mimic""], ""cves"": [""CVE-2012-0158"", ""CVE-2010-3333""], ""techniques"": [], ""goals"": [""espionage""], ""country"": []}",1,0,0,2,0,0,0,0,0,1,0,0,0,0,0
shifting tactics_ tracking changes in years-long espionage c,local,phi3:mini,3,0.186699,12.07146,2e-05,12.07148,1318,377,76,6.2959,181.0719,tdp_fallback,0,6.04e-06,0.0,6.04e-06,0.6,"{""apt"": [""Scarlet Mimic""], ""cves"": [""CVE-2012-0158"", ""CVE-2010-3333""], ""techniques"": [], ""goals"": [""espionage""], ""country"": []}",1,0,0,2,0,0,0,0,0,1,0,0,0,0,0
ta459_ group g0062 _ mitre att_ck®,local,phi3:mini,1,21.877171,43.474956,3e-05,43.474986,1314,434,134,3.0822,652.1243,tdp_fallback,0,2.174e-05,0.0,2.174e-05,0.223529,"{""apt"": [""TA459""], ""cves"": [""CVE-2017-0199"", ""CVE-2017-0199""], ""techniques"": [""T1203.Exploitation for Client Execution"", ""T1086.PowerShell"", ""T1064.Scripting"", ""T1193.Spearphishing Attachment""], ""goals"": [""espionage""], ""country"": []}",1,0,15,1,0,0,0,4,5,0,1,0,0,0,0
ta459_ group g0062 _ mitre att_ck®,local,phi3:mini,2,0.17712,21.521529,2.7e-05,21.521556,1314,434,134,6.2264,322.8229,tdp_fallback,0,1.076e-05,0.0,1.076e-05,0.223529,"{""apt"": [""TA459""], ""cves"": [""CVE-2017-0199"", ""CVE-2017-0199""], ""techniques"": [""T1203.Exploitation for Client Execution"", ""T1086.PowerShell"", ""T1064.Scripting"", ""T1193.Spearphishing Attachment""], ""goals"": [""espionage""], ""country"": []}",1,0,15,1,0,0,0,4,5,0,1,0,0,0,0
ta459_ group g0062 _ mitre att_ck®,local,phi3:mini,3,0.184664,21.353678,2.8e-05,21.353707,1314,434,134,6.2753,320.3052,tdp_fallback,0,1.068e-05,0.0,1.068e-05,0.223529,"{""apt"": [""TA459""], ""cves"": [""CVE-2017-0199"", ""CVE-2017-0199""], ""techniques"": [""T1203.Exploitation for Client Execution"", ""T1086.PowerShell"", ""T1064.Scripting"", ""T1193.Spearphishing Attachment""], ""goals"": [""espionage""], ""country"": []}",1,0,15,1,0,0,0,4,5,0,1,0,0,0,0
the epic turla operation _ securelist,local,phi3:mini,1,17.510849,29.798447,1.9e-05,29.798466,1338,380,77,2.584,446.9767,tdp_fallback,0,1.49e-05,0.0,1.49e-05,0.2,"{""apt"": [""Epic Turla""], ""cves"": [""CVE-2013-5065"", ""CVE-2013-3346""], ""techniques"": [], ""goals"": [""cyber-espionage""], ""country"": []}",0,1,2,2,0,0,0,0,0,0,1,1,0,0,0
the epic turla operation _ securelist,local,phi3:mini,2,0.189744,10.782844,2.5e-05,10.782868,1338,380,77,7.141,161.7427,tdp_fallback,0,5.39e-06,0.0,5.39e-06,0.2,"{""apt"": [""Epic Turla""], ""cves"": [""CVE-2013-5065"", ""CVE-2013-3346""], ""techniques"": [], ""goals"": [""cyber-espionage""], ""country"": []}",0,1,2,2,0,0,0,0,0,0,1,1,0,0,0
the epic turla operation _ securelist,local,phi3:mini,3,0.161818,10.639186,2.6e-05,10.639212,1338,380,77,7.2374,159.5878,tdp_fallback,0,5.32e-06,0.0,5.32e-06,0.2,"{""apt"": [""Epic Turla""], ""cves"": [""CVE-2013-5065"", ""CVE-2013-3346""], ""techniques"": [], ""goals"": [""cyber-espionage""], ""country"": []}",0,1,2,2,0,0,0,0,0,0,1,1,0,0,0
threat details and protection from the carbanak malware,local,phi3:mini,1,15.616968,41.933282,2.9e-05,41.933311,1316,369,173,4.1256,628.9992,tdp_fallback,0,2.097e-05,0.0,2.097e-05,0.366667,"{""apt"": [""Carbanak""], ""cves"": [""CVE-2012-0158"", ""CVE-2013-3906"", ""CVE-2014-1761""], ""techniques"": [""Spear Phishing - Webmail Links or Embedded Objects (T1566)"", ""Command and Scripting Interpreter: Windows/Scriptlet (Bypass Tactic/Mitre T1059) (T1204)""], ""goals"": [""espionage""], ""country"": [""Russia"", ""USA"", ""Germany"", ""China"", ""Ukraine""]}",1,0,0,1,2,0,0,2,0,0,1,0,1,4,0
threat details and protection from the carbanak malware,local,phi3:mini,2,0.155017,23.504001,3.1e-05,23.504032,1316,369,173,7.3605,352.56,tdp_fallback,0,1.175e-05,0.0,1.175e-05,0.366667,"{""apt"": [""Carbanak""], ""cves"": [""CVE-2012-0158"", ""CVE-2013-3906"", ""CVE-2014-1761""], ""techniques"": [""Spear Phishing - Webmail Links or Embedded Objects (T1566)"", ""Command and Scripting Interpreter: Windows/Scriptlet (Bypass Tactic/Mitre T1059) (T1204)""], ""goals"": [""espionage""], ""country"": [""Russia"", ""USA"", ""Germany"", ""China"", ""Ukraine""]}",1,0,0,1,2,0,0,2,0,0,1,0,1,4,0
threat details and protection from the carbanak malware,local,phi3:mini,3,0.151971,23.511749,2.8e-05,23.511778,1316,369,173,7.358,352.6762,tdp_fallback,0,1.176e-05,0.0,1.176e-05,0.366667,"{""apt"": [""Carbanak""], ""cves"": [""CVE-2012-0158"", ""CVE-2013-3906"", ""CVE-2014-1761""], ""techniques"": [""Spear Phishing - Webmail Links or Embedded Objects (T1566)"", ""Command and Scripting Interpreter: Windows/Scriptlet (Bypass Tactic/Mitre T1059) (T1204)""], ""goals"": [""espionage""], ""country"": [""Russia"", ""USA"", ""Germany"", ""China"", ""Ukraine""]}",1,0,0,1,2,0,0,2,0,0,1,0,1,4,0
threat group-3390_ tg-3390_ emissary panda_ bronze union_ ap,local,phi3:mini,1,18.617087,41.032615,2.9e-05,41.032644,1314,414,164,3.9968,615.4892,tdp_fallback,0,2.052e-05,0.0,2.052e-05,0.16,"{""apt"": [""Enterprise T1189"", ""Enterprise T1203"", ""Enterprise T1068"", ""Enterprise T1210"", ""Enterprise T1133"", ""Enterprise T1107""], ""cves"": [""CVE-2019-0604"", ""CVE-2014-6324"", ""MS17-101""], ""techniques"": [], ""goals"": [""espionage"", ""privilege escalation"", ""lateral movement"", ""access network using external VPN services"", ""file deletion and exfiltration""], ""country"": []}",0,6,1,2,1,0,0,0,7,0,5,0,0,0,0
threat group-3390_ tg-3390_ emissary panda_ bronze union_ ap,local,phi3:mini,2,0.152397,22.61405,1.9e-05,22.614068,1314,414,164,7.2522,339.2107,tdp_fallback,0,1.131e-05,0.0,1.131e-05,0.16,"{""apt"": [""Enterprise T1189"", ""Enterprise T1203"", ""Enterprise T1068"", ""Enterprise T1210"", ""Enterprise T1133"", ""Enterprise T1107""], ""cves"": [""CVE-2019-0604"", ""CVE-2014-6324"", ""MS17-101""], ""techniques"": [], ""goals"": [""espionage"", ""privilege escalation"", ""lateral movement"", ""access network using external VPN services"", ""file deletion and exfiltration""], ""country"": []}",0,6,1,2,1,0,0,0,7,0,5,0,0,0,0
threat group-3390_ tg-3390_ emissary panda_ bronze union_ ap,local,phi3:mini,3,0.163857,22.617629,2.8e-05,22.617657,1314,414,164,7.251,339.2644,tdp_fallback,0,1.131e-05,0.0,1.131e-05,0.16,"{""apt"": [""Enterprise T1189"", ""Enterprise T1203"", ""Enterprise T1068"", ""Enterprise T1210"", ""Enterprise T1133"", ""Enterprise T1107""], ""cves"": [""CVE-2019-0604"", ""CVE-2014-6324"", ""MS17-101""], ""techniques"": [], ""goals"": [""espionage"", ""privilege escalation"", ""lateral movement"", ""access network using external VPN services"", ""file deletion and exfiltration""], ""country"": []}",0,6,1,2,1,0,0,0,7,0,5,0,0,0,0
tick cyberespionage group zeros in on japan,local,phi3:mini,1,14.966205,24.13434,2.5e-05,24.134366,1318,365,69,2.859,362.0151,tdp_fallback,0,1.207e-05,0.0,1.207e-05,0.333333,"{""apt"": [""Gofarer"", ""Tick""], ""cves"": [""CVE-2014-4114""], ""techniques"": [], ""goals"": [""cyberespionage""], ""country"": [""Japan""]}",1,1,0,1,0,0,0,0,0,0,1,1,0,1,0
tick cyberespionage group zeros in on japan,local,phi3:mini,2,0.180376,9.193432,2.6e-05,9.193458,1318,365,69,7.5054,137.9015,tdp_fallback,0,4.6e-06,0.0,4.6e-06,0.333333,"{""apt"": [""Gofarer"", ""Tick""], ""cves"": [""CVE-2014-4114""], ""techniques"": [], ""goals"": [""cyberespionage""], ""country"": [""Japan""]}",1,1,0,1,0,0,0,0,0,0,1,1,0,1,0
tick cyberespionage group zeros in on japan,local,phi3:mini,3,0.150661,9.160237,2.5e-05,9.160262,1318,365,69,7.5326,137.4036,tdp_fallback,0,4.58e-06,0.0,4.58e-06,0.333333,"{""apt"": [""Gofarer"", ""Tick""], ""cves"": [""CVE-2014-4114""], ""techniques"": [], ""goals"": [""cyberespionage""], ""country"": [""Japan""]}",1,1,0,1,0,0,0,0,0,0,1,1,0,1,0
tropic trooper_ keyboy_ group g0081 _ mitre att_ck®,local,phi3:mini,1,17.069348,39.074237,2.8e-05,39.074265,1314,392,164,4.1971,586.1136,tdp_fallback,0,1.954e-05,0.0,1.954e-05,0.4,"{""apt"": [""Tropic Trooper""], ""cves"": [""CVE-2017-11882"", ""CVE-2018-0802"", ""CVE-2012-0158""], ""techniques"": [""T1073: DLL Side-Loading"", ""T1203: Exploitation for Client Execution"", ""T1046: Network Service Scanning"", ""T1135: Network Share Discovery"", ""T1050: New Service""], ""goals"": [""espionage""], ""country"": []}",1,0,0,3,0,0,0,5,6,0,1,0,0,0,0
tropic trooper_ keyboy_ group g0081 _ mitre att_ck®,local,phi3:mini,2,0.168894,22.337506,2.8e-05,22.337534,1314,392,164,7.3419,335.0626,tdp_fallback,0,1.117e-05,0.0,1.117e-05,0.4,"{""apt"": [""Tropic Trooper""], ""cves"": [""CVE-2017-11882"", ""CVE-2018-0802"", ""CVE-2012-0158""], ""techniques"": [""T1073: DLL Side-Loading"", ""T1203: Exploitation for Client Execution"", ""T1046: Network Service Scanning"", ""T1135: Network Share Discovery"", ""T1050: New Service""], ""goals"": [""espionage""], ""country"": []}",1,0,0,3,0,0,0,5,6,0,1,0,0,0,0
tropic trooper_ keyboy_ group g0081 _ mitre att_ck®,local,phi3:mini,3,0.156319,22.363945,3.1e-05,22.363977,1314,392,164,7.3333,335.4592,tdp_fallback,0,1.118e-05,0.0,1.118e-05,0.4,"{""apt"": [""Tropic Trooper""], ""cves"": [""CVE-2017-11882"", ""CVE-2018-0802"", ""CVE-2012-0158""], ""techniques"": [""T1073: DLL Side-Loading"", ""T1203: Exploitation for Client Execution"", ""T1046: Network Service Scanning"", ""T1135: Network Share Discovery"", ""T1050: New Service""], ""goals"": [""espionage""], ""country"": []}",1,0,0,3,0,0,0,5,6,0,1,0,0,0,0
unpatched internet explorer zero day exploited in the wild _,local,phi3:mini,1,15.549061,24.5809,2.4e-05,24.580924,1314,369,69,2.8071,368.7135,tdp_fallback,0,1.229e-05,0.0,1.229e-05,0.4,"{""apt"": [""DarkHotel""], ""cves"": [""CVE-2020-0674""], ""techniques"": [], ""goals"": [""espionage"", ""information theft""], ""country"": [""East Asia""]}",1,0,0,1,0,0,0,0,1,0,2,0,0,1,0
unpatched internet explorer zero day exploited in the wild _,local,phi3:mini,2,0.166927,9.240664,2.5e-05,9.240689,1314,369,69,7.4671,138.61,tdp_fallback,0,4.62e-06,0.0,4.62e-06,0.4,"{""apt"": [""DarkHotel""], ""cves"": [""CVE-2020-0674""], ""techniques"": [], ""goals"": [""espionage"", ""information theft""], ""country"": [""East Asia""]}",1,0,0,1,0,0,0,0,1,0,2,0,0,1,0
unpatched internet explorer zero day exploited in the wild _,local,phi3:mini,3,0.147649,9.274278,2e-05,9.274298,1314,369,69,7.44,139.1142,tdp_fallback,0,4.64e-06,0.0,4.64e-06,0.4,"{""apt"": [""DarkHotel""], ""cves"": [""CVE-2020-0674""], ""techniques"": [], ""goals"": [""espionage"", ""information theft""], ""country"": [""East Asia""]}",1,0,0,1,0,0,0,0,1,0,2,0,0,1,0
wekby apt attacks leverage hacking team exploitssecurity aff,local,phi3:mini,1,16.507573,25.007309,1.9e-05,25.007328,1316,383,64,2.5593,375.1096,tdp_fallback,0,1.25e-05,0.0,1.25e-05,0.4,"{""apt"": [""Wekby APT""], ""cves"": [""CVE-2015-5119""], ""techniques"": [], ""goals"": [""espionage""], ""country"": [""China""]}",0,1,3,1,0,0,0,0,0,0,1,0,1,0,0
wekby apt attacks leverage hacking team exploitssecurity aff,local,phi3:mini,2,0.151931,8.588145,2.6e-05,8.588171,1316,383,64,7.4522,128.8222,tdp_fallback,0,4.29e-06,0.0,4.29e-06,0.4,"{""apt"": [""Wekby APT""], ""cves"": [""CVE-2015-5119""], ""techniques"": [], ""goals"": [""espionage""], ""country"": [""China""]}",0,1,3,1,0,0,0,0,0,0,1,0,1,0,0
wekby apt attacks leverage hacking team exploitssecurity aff,local,phi3:mini,3,0.16592,8.678272,2.9e-05,8.678301,1316,383,64,7.3748,130.1741,tdp_fallback,0,4.34e-06,0.0,4.34e-06,0.4,"{""apt"": [""Wekby APT""], ""cves"": [""CVE-2015-5119""], ""techniques"": [], ""goals"": [""espionage""], ""country"": [""China""]}",0,1,3,1,0,0,0,0,0,0,1,0,1,0,0
Carbanak_APT_eng,local,qwen2.5:1.5b-instruct-q4_K_M,1,11.330303,15.80698,2.5e-05,15.807005,1318,356,89,5.6304,237.1047,tdp_fallback,0,7.9e-06,0.0,7.9e-06,0.36,"{""apt"": [""Carbanak""], ""cves"": [""CVE-2012-0158"", ""CVE-2013-3906"", ""CVE-2014-1761""], ""techniques"": [], ""goals"": [""espionage"", ""data exfiltration"", ""remote access""], ""country"": []}",1,0,0,2,1,0,0,0,0,0,3,0,0,0,0
Carbanak_APT_eng,local,qwen2.5:1.5b-instruct-q4_K_M,2,0.164213,4.512126,2.1e-05,4.512147,1318,356,89,19.7249,67.6819,tdp_fallback,0,2.26e-06,0.0,2.26e-06,0.36,"{""apt"": [""Carbanak""], ""cves"": [""CVE-2012-0158"", ""CVE-2013-3906"", ""CVE-2014-1761""], ""techniques"": [], ""goals"": [""espionage"", ""data exfiltration"", ""remote access""], ""country"": []}",1,0,0,2,1,0,0,0,0,0,3,0,0,0,0
Carbanak_APT_eng,local,qwen2.5:1.5b-instruct-q4_K_M,3,0.159804,4.637755,2e-05,4.637775,1318,356,89,19.1905,69.5663,tdp_fallback,0,2.32e-06,0.0,2.32e-06,0.36,"{""apt"": [""Carbanak""], ""cves"": [""CVE-2012-0158"", ""CVE-2013-3906"", ""CVE-2014-1761""], ""techniques"": [], ""goals"": [""espionage"", ""data exfiltration"", ""remote access""], ""country"": []}",1,0,0,2,1,0,0,0,0,0,3,0,0,0,0
Lazarus_Under_The_Hood_PDF_final,local,qwen2.5:1.5b-instruct-q4_K_M,1,5.778644,8.452068,2.5e-05,8.452094,1315,342,53,6.2707,126.781,tdp_fallback,0,4.23e-06,0.0,4.23e-06,0.2,"{""apt"": [""Lazarus""], ""cves"": [""CVE-2015-6585""], ""techniques"": [], ""goals"": [""espionage""], ""country"": []}",0,1,2,1,0,0,0,0,0,0,1,0,0,0,0
Lazarus_Under_The_Hood_PDF_final,local,qwen2.5:1.5b-instruct-q4_K_M,2,0.156005,2.820991,2.4e-05,2.821014,1315,342,53,18.7882,42.3149,tdp_fallback,0,1.41e-06,0.0,1.41e-06,0.2,"{""apt"": [""Lazarus""], ""cves"": [""CVE-2015-6585""], ""techniques"": [], ""goals"": [""espionage""], ""country"": []}",0,1,2,1,0,0,0,0,0,0,1,0,0,0,0
Lazarus_Under_The_Hood_PDF_final,local,qwen2.5:1.5b-instruct-q4_K_M,3,0.150379,2.909208,2.3e-05,2.909231,1315,342,53,18.2184,43.6381,tdp_fallback,0,1.45e-06,0.0,1.45e-06,0.2,"{""apt"": [""Lazarus""], ""cves"": [""CVE-2015-6585""], ""techniques"": [], ""goals"": [""espionage""], ""country"": []}",0,1,2,1,0,0,0,0,0,0,1,0,0,0,0
Op_Dust_Storm_Report,local,qwen2.5:1.5b-instruct-q4_K_M,1,6.583257,9.280978,2.9e-05,9.281007,1342,372,54,5.8184,139.2147,tdp_fallback,0,4.64e-06,0.0,4.64e-06,0.2,"{""apt"": [""Spearphishing""], ""cves"": [""CVE-2011-1255""], ""techniques"": [], ""goals"": [""Espionage""], ""country"": []}",0,1,1,1,0,0,0,0,0,0,1,0,0,0,0
Op_Dust_Storm_Report,local,qwen2.5:1.5b-instruct-q4_K_M,2,0.15193,2.830151,6.1e-05,2.830213,1342,372,54,19.0808,42.4523,tdp_fallback,0,1.42e-06,0.0,1.42e-06,0.2,"{""apt"": [""Spearphishing""], ""cves"": [""CVE-2011-1255""], ""techniques"": [], ""goals"": [""Espionage""], ""country"": []}",0,1,1,1,0,0,0,0,0,0,1,0,0,0,0
Op_Dust_Storm_Report,local,qwen2.5:1.5b-instruct-q4_K_M,3,0.154181,2.874857,2.4e-05,2.874881,1342,372,54,18.7839,43.1229,tdp_fallback,0,1.44e-06,0.0,1.44e-06,0.2,"{""apt"": [""Spearphishing""], ""cves"": [""CVE-2011-1255""], ""techniques"": [], ""goals"": [""Espionage""], ""country"": []}",0,1,1,1,0,0,0,0,0,0,1,0,0,0,0
Symantec_Leafminer_New_Espionage_Campaigns_Targeting_Middle_,local,qwen2.5:1.5b-instruct-q4_K_M,1,5.226055,8.760725,2.4e-05,8.760749,1318,322,70,7.9903,131.4109,tdp_fallback,0,4.38e-06,0.0,4.38e-06,0.4,"{""apt"": [""Leafminer""], ""cves"": [""CVE-2014-0160""], ""techniques"": [""T1578"", ""T1093""], ""goals"": [""espionage""], ""country"": []}",1,0,0,1,0,0,0,2,0,0,1,0,0,0,0
